genome,group,pos
GCA_013303965.fna,Clade3,2941535
GCA_013303965.fna,Clade3,2941540
GCA_013303965.fna,Clade3,2941542
GCA_013303965.fna,Clade3,2941548
GCA_013303965.fna,Clade3,2941555
GCA_013303965.fna,Clade3,2941561
GCA_013303965.fna,Clade3,2941639
GCA_013303965.fna,Clade3,2941654
GCA_013303965.fna,Clade3,2941693
GCA_013303965.fna,Clade3,2941858
GCA_013303965.fna,Clade3,2941948
GCA_013303965.fna,Clade3,2942668
GCA_013303965.fna,Clade3,2942757
GCA_013303965.fna,Clade3,2942767
GCA_013303965.fna,Clade3,2942862
GCA_013303965.fna,Clade3,2942884
GCA_013303965.fna,Clade3,2943015
GCA_013303965.fna,Clade3,2943027
GCA_013303965.fna,Clade3,2943033
GCA_013303965.fna,Clade3,2943040
GCA_013303965.fna,Clade3,2943058
GCA_013303965.fna,Clade3,2943078
GCA_013303965.fna,Clade3,2943085
GCA_013303965.fna,Clade3,2943097
GCA_013303965.fna,Clade3,2943106
GCA_013303965.fna,Clade3,2943112
GCA_013303965.fna,Clade3,2943175
GCA_013303965.fna,Clade3,2943270
GCA_013303965.fna,Clade3,2943278
GCA_013303965.fna,Clade3,2943292
GCA_013303965.fna,Clade3,2943301
GCA_013303965.fna,Clade3,2943302
GCA_013303965.fna,Clade3,2943303
GCA_013303965.fna,Clade3,2943305
GCA_013303965.fna,Clade3,2943309
GCA_013303965.fna,Clade3,2943311
GCA_013303965.fna,Clade3,2943312
GCA_013303965.fna,Clade3,2943313
GCA_013303965.fna,Clade3,2943319
GCA_013303965.fna,Clade3,2943506
GCA_013303995.fna,Clade3,2936622
GCA_013303995.fna,Clade3,2936651
GCA_013303995.fna,Clade3,2936673
GCA_013303995.fna,Clade3,2936685
GCA_013303995.fna,Clade3,2936964
GCA_013303995.fna,Clade3,2937024
GCA_013303995.fna,Clade3,2937051
GCA_013303995.fna,Clade3,2938714
GCA_013303995.fna,Clade3,2938792
GCA_013303995.fna,Clade3,2938876
GCA_013303995.fna,Clade3,2938917
GCA_013303995.fna,Clade3,2938978
GCA_013303995.fna,Clade3,2939155
GCA_013303995.fna,Clade3,2939269
GCA_013303995.fna,Clade3,2939290
GCA_013303995.fna,Clade3,2939377
GCA_013303995.fna,Clade3,2939392
GCA_013303995.fna,Clade3,2939434
GCA_013303995.fna,Clade3,2939566
GCA_013303995.fna,Clade3,2939626
GCA_013303995.fna,Clade3,2939646
GCA_013303995.fna,Clade3,2939662
GCA_013303995.fna,Clade3,2939668
GCA_013303995.fna,Clade3,2941498
GCA_013303995.fna,Clade3,2941499
GCA_013303995.fna,Clade3,2941503
GCA_013303995.fna,Clade3,2941510
GCA_013303995.fna,Clade3,2941515
GCA_013303995.fna,Clade3,2941523
GCA_013303995.fna,Clade3,2941524
GCA_013303995.fna,Clade3,2941528
GCA_013303995.fna,Clade3,2941534
GCA_013303995.fna,Clade3,2941535
GCA_013303995.fna,Clade3,2941540
GCA_013303995.fna,Clade3,2941542
GCA_013303995.fna,Clade3,2941548
GCA_013303995.fna,Clade3,2941555
GCA_013303995.fna,Clade3,2941561
GCA_013303995.fna,Clade3,2941639
GCA_013303995.fna,Clade3,2941654
GCA_013303995.fna,Clade3,2941693
GCA_013303995.fna,Clade3,2941858
GCA_013303995.fna,Clade3,2941948
GCA_013303995.fna,Clade3,2942668
GCA_013303995.fna,Clade3,2942757
GCA_013303995.fna,Clade3,2942767
GCA_013303995.fna,Clade3,2942862
GCA_013303995.fna,Clade3,2942884
GCA_013303995.fna,Clade3,2943015
GCA_013303995.fna,Clade3,2943027
GCA_013303995.fna,Clade3,2943033
GCA_013303995.fna,Clade3,2943040
GCA_013303995.fna,Clade3,2943058
GCA_013303995.fna,Clade3,2943078
GCA_013303995.fna,Clade3,2943085
GCA_013303995.fna,Clade3,2943097
GCA_013303995.fna,Clade3,2943106
GCA_013303995.fna,Clade3,2943112
GCA_013303995.fna,Clade3,2943175
GCA_013303995.fna,Clade3,2943270
GCA_013303995.fna,Clade3,2943278
GCA_013303995.fna,Clade3,2943292
GCA_013303995.fna,Clade3,2943301
GCA_013303995.fna,Clade3,2943302
GCA_013303995.fna,Clade3,2943303
GCA_013303995.fna,Clade3,2943305
GCA_013303995.fna,Clade3,2943309
GCA_013303995.fna,Clade3,2943311
GCA_013303995.fna,Clade3,2943312
GCA_013303995.fna,Clade3,2943313
GCA_013303995.fna,Clade3,2943319
GCA_013303995.fna,Clade3,2943506
GCA_013304025.fna,Clade3,2936622
GCA_013304025.fna,Clade3,2936651
GCA_013304025.fna,Clade3,2936673
GCA_013304025.fna,Clade3,2936685
GCA_013304025.fna,Clade3,2936964
GCA_013304025.fna,Clade3,2937024
GCA_013304025.fna,Clade3,2937051
GCA_013304025.fna,Clade3,2938714
GCA_013304025.fna,Clade3,2938792
GCA_013304025.fna,Clade3,2938876
GCA_013304025.fna,Clade3,2938917
GCA_013304025.fna,Clade3,2938978
GCA_013304025.fna,Clade3,2939155
GCA_013304025.fna,Clade3,2939269
GCA_013304025.fna,Clade3,2939290
GCA_013304025.fna,Clade3,2939377
GCA_013304025.fna,Clade3,2939392
GCA_013304025.fna,Clade3,2939434
GCA_013304025.fna,Clade3,2939566
GCA_013304025.fna,Clade3,2939626
GCA_013304025.fna,Clade3,2939646
GCA_013304025.fna,Clade3,2939662
GCA_013304025.fna,Clade3,2939668
GCA_013304025.fna,Clade3,2941498
GCA_013304025.fna,Clade3,2941499
GCA_013304025.fna,Clade3,2941503
GCA_013304025.fna,Clade3,2941510
GCA_013304025.fna,Clade3,2941515
GCA_013304025.fna,Clade3,2941523
GCA_013304025.fna,Clade3,2941524
GCA_013304025.fna,Clade3,2941528
GCA_013304025.fna,Clade3,2941534
GCA_013304025.fna,Clade3,2941535
GCA_013304025.fna,Clade3,2941540
GCA_013304025.fna,Clade3,2941542
GCA_013304025.fna,Clade3,2941548
GCA_013304025.fna,Clade3,2941555
GCA_013304025.fna,Clade3,2941561
GCA_013304025.fna,Clade3,2941639
GCA_013304025.fna,Clade3,2941654
GCA_013304025.fna,Clade3,2941693
GCA_013304025.fna,Clade3,2941858
GCA_013304025.fna,Clade3,2941948
GCA_013304025.fna,Clade3,2942668
GCA_013304025.fna,Clade3,2942757
GCA_013304025.fna,Clade3,2942767
GCA_013304025.fna,Clade3,2942862
GCA_013304025.fna,Clade3,2942884
GCA_013304025.fna,Clade3,2943015
GCA_013304025.fna,Clade3,2943027
GCA_013304025.fna,Clade3,2943033
GCA_013304025.fna,Clade3,2943040
GCA_013304025.fna,Clade3,2943058
GCA_013304025.fna,Clade3,2943078
GCA_013304025.fna,Clade3,2943085
GCA_013304025.fna,Clade3,2943097
GCA_013304025.fna,Clade3,2943106
GCA_013304025.fna,Clade3,2943112
GCA_013304025.fna,Clade3,2943175
GCA_013304025.fna,Clade3,2943270
GCA_013304025.fna,Clade3,2943278
GCA_013304025.fna,Clade3,2943292
GCA_013304025.fna,Clade3,2943301
GCA_013304025.fna,Clade3,2943302
GCA_013304025.fna,Clade3,2943303
GCA_013304025.fna,Clade3,2943305
GCA_013304025.fna,Clade3,2943309
GCA_013304025.fna,Clade3,2943311
GCA_013304025.fna,Clade3,2943312
GCA_013304025.fna,Clade3,2943313
GCA_013304025.fna,Clade3,2943319
GCA_013304025.fna,Clade3,2943506
GCA_013304035.fna,Clade3,2936622
GCA_013304035.fna,Clade3,2936651
GCA_013304035.fna,Clade3,2936673
GCA_013304035.fna,Clade3,2936685
GCA_013304035.fna,Clade3,2936964
GCA_013304035.fna,Clade3,2937024
GCA_013304035.fna,Clade3,2937051
GCA_013304035.fna,Clade3,2938714
GCA_013304035.fna,Clade3,2938792
GCA_013304035.fna,Clade3,2938876
GCA_013304035.fna,Clade3,2938917
GCA_013304035.fna,Clade3,2938978
GCA_013304035.fna,Clade3,2939155
GCA_013304035.fna,Clade3,2939269
GCA_013304035.fna,Clade3,2939290
GCA_013304035.fna,Clade3,2939377
GCA_013304035.fna,Clade3,2939392
GCA_013304035.fna,Clade3,2939434
GCA_013304035.fna,Clade3,2939566
GCA_013304035.fna,Clade3,2939626
GCA_013304035.fna,Clade3,2939646
GCA_013304035.fna,Clade3,2939662
GCA_013304035.fna,Clade3,2939668
GCA_013304035.fna,Clade3,2941498
GCA_013304035.fna,Clade3,2941499
GCA_013304035.fna,Clade3,2941503
GCA_013304035.fna,Clade3,2941510
GCA_013304035.fna,Clade3,2941515
GCA_013304035.fna,Clade3,2941523
GCA_013304035.fna,Clade3,2941524
GCA_013304035.fna,Clade3,2941528
GCA_013304035.fna,Clade3,2941534
GCA_013304035.fna,Clade3,2941535
GCA_013304035.fna,Clade3,2941540
GCA_013304035.fna,Clade3,2941542
GCA_013304035.fna,Clade3,2941548
GCA_013304035.fna,Clade3,2941555
GCA_013304035.fna,Clade3,2941561
GCA_013304035.fna,Clade3,2941639
GCA_013304035.fna,Clade3,2941654
GCA_013304035.fna,Clade3,2941693
GCA_013304035.fna,Clade3,2941858
GCA_013304035.fna,Clade3,2941948
GCA_013304035.fna,Clade3,2942668
GCA_013304035.fna,Clade3,2942757
GCA_013304035.fna,Clade3,2942767
GCA_013304035.fna,Clade3,2942862
GCA_013304035.fna,Clade3,2942884
GCA_013304035.fna,Clade3,2943015
GCA_013304035.fna,Clade3,2943027
GCA_013304035.fna,Clade3,2943033
GCA_013304035.fna,Clade3,2943040
GCA_013304035.fna,Clade3,2943058
GCA_013304035.fna,Clade3,2943078
GCA_013304035.fna,Clade3,2943085
GCA_013304035.fna,Clade3,2943097
GCA_013304035.fna,Clade3,2943106
GCA_013304035.fna,Clade3,2943112
GCA_013304035.fna,Clade3,2943175
GCA_013304035.fna,Clade3,2943270
GCA_013304035.fna,Clade3,2943278
GCA_013304035.fna,Clade3,2943292
GCA_013304035.fna,Clade3,2943301
GCA_013304035.fna,Clade3,2943302
GCA_013304035.fna,Clade3,2943303
GCA_013304035.fna,Clade3,2943305
GCA_013304035.fna,Clade3,2943309
GCA_013304035.fna,Clade3,2943311
GCA_013304035.fna,Clade3,2943312
GCA_013304035.fna,Clade3,2943313
GCA_013304035.fna,Clade3,2943319
GCA_013304035.fna,Clade3,2943506
GCA_015557515.fna,Clade3,2936532
GCA_015557515.fna,Clade3,2936535
GCA_015557515.fna,Clade3,2936556
GCA_015557515.fna,Clade3,2936559
GCA_015557515.fna,Clade3,2936586
GCA_015557515.fna,Clade3,2936601
GCA_015557515.fna,Clade3,2936622
GCA_015557515.fna,Clade3,2936634
GCA_015557515.fna,Clade3,2936650
GCA_015557515.fna,Clade3,2936679
GCA_015557515.fna,Clade3,2937024
GCA_015557515.fna,Clade3,2937045
GCA_015557515.fna,Clade3,2937054
GCA_015557515.fna,Clade3,2937066
GCA_015557515.fna,Clade3,2938792
GCA_015557515.fna,Clade3,2938876
GCA_015557515.fna,Clade3,2939566
GCA_015557515.fna,Clade3,2939725
GCA_015557515.fna,Clade3,2939749
GCA_015557515.fna,Clade3,2941381
GCA_015557515.fna,Clade3,2941524
GCA_015557515.fna,Clade3,2941576
GCA_015557515.fna,Clade3,2941582
GCA_015557515.fna,Clade3,2941639
GCA_015557515.fna,Clade3,2941654
GCA_015557515.fna,Clade3,2941816
GCA_015557515.fna,Clade3,2941948
GCA_015557515.fna,Clade3,2942650
GCA_015557515.fna,Clade3,2942767
GCA_015557515.fna,Clade3,2942800
GCA_015557515.fna,Clade3,2942839
GCA_015557515.fna,Clade3,2942862
GCA_015557515.fna,Clade3,2943027
GCA_015557515.fna,Clade3,2943033
GCA_015557515.fna,Clade3,2943034
GCA_015557515.fna,Clade3,2943040
GCA_015557515.fna,Clade3,2943058
GCA_015557515.fna,Clade3,2943085
GCA_015557515.fna,Clade3,2943097
GCA_015557515.fna,Clade3,2943106
GCA_015557515.fna,Clade3,2943131
GCA_015557515.fna,Clade3,2943175
GCA_015557515.fna,Clade3,2943184
GCA_015557515.fna,Clade3,2943196
GCA_015557515.fna,Clade3,2943205
GCA_015557515.fna,Clade3,2943229
GCA_015557515.fna,Clade3,2943270
GCA_015557515.fna,Clade3,2943278
GCA_015557515.fna,Clade3,2943301
GCA_015557515.fna,Clade3,2943302
GCA_015557515.fna,Clade3,2943303
GCA_015557515.fna,Clade3,2943305
GCA_015557515.fna,Clade3,2943309
GCA_015557515.fna,Clade3,2943311
GCA_015557515.fna,Clade3,2943312
GCA_015557515.fna,Clade3,2943313
GCA_015557515.fna,Clade3,2943415
GCA_015557515.fna,Clade3,2943506
AF06-19.fna,Clade4,2936622
AF06-19.fna,Clade4,2938792
AF06-19.fna,Clade4,2938876
AF06-19.fna,Clade4,2939392
AF06-19.fna,Clade4,2939419
AF06-19.fna,Clade4,2939566
AF06-19.fna,Clade4,2939646
AF06-19.fna,Clade4,2939668
AF06-19.fna,Clade4,2939704
AF06-19.fna,Clade4,2939833
AF06-19.fna,Clade4,2941381
AF06-19.fna,Clade4,2941510
AF06-19.fna,Clade4,2941533
AF06-19.fna,Clade4,2941555
AF06-19.fna,Clade4,2941561
AF06-19.fna,Clade4,2941615
AF06-19.fna,Clade4,2941621
AF06-19.fna,Clade4,2941627
AF06-19.fna,Clade4,2941639
AF06-19.fna,Clade4,2941654
AF06-19.fna,Clade4,2941693
AF06-19.fna,Clade4,2941816
AF06-19.fna,Clade4,2941948
AF06-19.fna,Clade4,2942650
AF06-19.fna,Clade4,2942862
AF06-19.fna,Clade4,2943112
AF06-19.fna,Clade4,2943415
AF06-19.fna,Clade4,2943506
AF12-8.fna,Clade4,2936436
AF12-8.fna,Clade4,2936556
AF12-8.fna,Clade4,2936964
AF12-8.fna,Clade4,2937024
AF12-8.fna,Clade4,2938708
AF12-8.fna,Clade4,2938876
AF12-8.fna,Clade4,2939155
AF12-8.fna,Clade4,2939377
AF12-8.fna,Clade4,2939524
AF12-8.fna,Clade4,2939566
AF12-8.fna,Clade4,2939625
AF12-8.fna,Clade4,2939646
AF12-8.fna,Clade4,2939668
AF12-8.fna,Clade4,2939803
AF12-8.fna,Clade4,2939833
AF12-8.fna,Clade4,2941381
AF12-8.fna,Clade4,2941510
AF12-8.fna,Clade4,2941533
AF12-8.fna,Clade4,2941555
AF12-8.fna,Clade4,2941561
AF12-8.fna,Clade4,2941615
AF12-8.fna,Clade4,2941621
AF12-8.fna,Clade4,2941627
AF12-8.fna,Clade4,2941639
AF12-8.fna,Clade4,2941654
AF12-8.fna,Clade4,2941693
AF12-8.fna,Clade4,2941816
AF12-8.fna,Clade4,2941921
AF12-8.fna,Clade4,2941938
AF12-8.fna,Clade4,2941948
AF12-8.fna,Clade4,2941957
AF12-8.fna,Clade4,2942757
AF12-8.fna,Clade4,2942767
AF12-8.fna,Clade4,2942862
AF12-8.fna,Clade4,2943112
AF12-8.fna,Clade4,2943141
AF12-8.fna,Clade4,2943506
AF17-27.fna,Clade4,2936505
AF17-27.fna,Clade4,2936521
AF17-27.fna,Clade4,2936580
AF17-27.fna,Clade4,2936964
AF17-27.fna,Clade4,2937012
AF17-27.fna,Clade4,2937024
AF17-27.fna,Clade4,2937045
AF17-27.fna,Clade4,2937054
AF17-27.fna,Clade4,2937066
AF17-27.fna,Clade4,2937075
AF17-27.fna,Clade4,2937084
AF17-27.fna,Clade4,2938792
AF17-27.fna,Clade4,2938876
AF17-27.fna,Clade4,2938897
AF17-27.fna,Clade4,2939155
AF17-27.fna,Clade4,2939377
AF17-27.fna,Clade4,2939407
AF17-27.fna,Clade4,2939509
AF17-27.fna,Clade4,2939560
AF17-27.fna,Clade4,2939566
AF17-27.fna,Clade4,2939581
AF17-27.fna,Clade4,2939740
AF17-27.fna,Clade4,2939749
AF17-27.fna,Clade4,2939755
AF17-27.fna,Clade4,2939768
AF17-27.fna,Clade4,2939833
AF17-27.fna,Clade4,2941381
AF17-27.fna,Clade4,2941389
AF17-27.fna,Clade4,2941413
AF17-27.fna,Clade4,2941478
AF17-27.fna,Clade4,2941498
AF17-27.fna,Clade4,2941499
AF17-27.fna,Clade4,2941503
AF17-27.fna,Clade4,2941510
AF17-27.fna,Clade4,2941511
AF17-27.fna,Clade4,2941535
AF17-27.fna,Clade4,2941542
AF17-27.fna,Clade4,2941552
AF17-27.fna,Clade4,2941568
AF17-27.fna,Clade4,2941576
AF17-27.fna,Clade4,2941582
AF17-27.fna,Clade4,2941614
AF17-27.fna,Clade4,2941621
AF17-27.fna,Clade4,2941645
AF17-27.fna,Clade4,2941654
AF17-27.fna,Clade4,2941750
AF17-27.fna,Clade4,2941815
AF17-27.fna,Clade4,2941816
AF17-27.fna,Clade4,2941948
AF17-27.fna,Clade4,2942650
AF17-27.fna,Clade4,2942659
AF17-27.fna,Clade4,2942709
AF17-27.fna,Clade4,2942719
AF17-27.fna,Clade4,2942767
AF17-27.fna,Clade4,2942800
AF17-27.fna,Clade4,2942807
AF17-27.fna,Clade4,2942862
AF17-27.fna,Clade4,2942884
AF17-27.fna,Clade4,2942908
AF17-27.fna,Clade4,2942932
AF17-27.fna,Clade4,2942968
AF17-27.fna,Clade4,2942977
AF17-27.fna,Clade4,2942979
AF17-27.fna,Clade4,2942992
AF17-27.fna,Clade4,2942994
AF17-27.fna,Clade4,2943015
AF17-27.fna,Clade4,2943018
AF17-27.fna,Clade4,2943027
AF17-27.fna,Clade4,2943033
AF17-27.fna,Clade4,2943040
AF17-27.fna,Clade4,2943085
AF17-27.fna,Clade4,2943097
AF17-27.fna,Clade4,2943100
AF17-27.fna,Clade4,2943106
AF17-27.fna,Clade4,2943116
AF17-27.fna,Clade4,2943152
AF17-27.fna,Clade4,2943153
AF17-27.fna,Clade4,2943175
AF17-27.fna,Clade4,2943205
AF17-27.fna,Clade4,2943270
AF17-27.fna,Clade4,2943415
AF17-27.fna,Clade4,2943506
AF18-16LB.fna,Clade4,2936436
AF18-16LB.fna,Clade4,2936499
AF18-16LB.fna,Clade4,2936541
AF18-16LB.fna,Clade4,2936964
AF18-16LB.fna,Clade4,2936970
AF18-16LB.fna,Clade4,2937024
AF18-16LB.fna,Clade4,2937054
AF18-16LB.fna,Clade4,2938712
AF18-16LB.fna,Clade4,2938768
AF18-16LB.fna,Clade4,2938814
AF18-16LB.fna,Clade4,2938876
AF18-16LB.fna,Clade4,2939038
AF18-16LB.fna,Clade4,2939044
AF18-16LB.fna,Clade4,2939155
AF18-16LB.fna,Clade4,2939491
AF18-16LB.fna,Clade4,2939509
AF18-16LB.fna,Clade4,2939560
AF18-16LB.fna,Clade4,2939566
AF18-16LB.fna,Clade4,2939581
AF18-16LB.fna,Clade4,2939749
AF18-16LB.fna,Clade4,2939797
AF18-16LB.fna,Clade4,2939812
AF18-16LB.fna,Clade4,2939815
AF18-16LB.fna,Clade4,2939833
AF18-16LB.fna,Clade4,2939836
AF18-16LB.fna,Clade4,2941381
AF18-16LB.fna,Clade4,2941389
AF18-16LB.fna,Clade4,2941413
AF18-16LB.fna,Clade4,2941478
AF18-16LB.fna,Clade4,2941498
AF18-16LB.fna,Clade4,2941499
AF18-16LB.fna,Clade4,2941503
AF18-16LB.fna,Clade4,2941510
AF18-16LB.fna,Clade4,2941511
AF18-16LB.fna,Clade4,2941535
AF18-16LB.fna,Clade4,2941542
AF18-16LB.fna,Clade4,2941552
AF18-16LB.fna,Clade4,2941568
AF18-16LB.fna,Clade4,2941576
AF18-16LB.fna,Clade4,2941582
AF18-16LB.fna,Clade4,2941614
AF18-16LB.fna,Clade4,2941621
AF18-16LB.fna,Clade4,2941645
AF18-16LB.fna,Clade4,2941654
AF18-16LB.fna,Clade4,2941750
AF18-16LB.fna,Clade4,2941815
AF18-16LB.fna,Clade4,2941816
AF18-16LB.fna,Clade4,2941948
AF18-16LB.fna,Clade4,2942650
AF18-16LB.fna,Clade4,2942659
AF18-16LB.fna,Clade4,2942719
AF18-16LB.fna,Clade4,2942767
AF18-16LB.fna,Clade4,2942800
AF18-16LB.fna,Clade4,2942807
AF18-16LB.fna,Clade4,2942862
AF18-16LB.fna,Clade4,2942884
AF18-16LB.fna,Clade4,2942908
AF18-16LB.fna,Clade4,2942932
AF18-16LB.fna,Clade4,2942968
AF18-16LB.fna,Clade4,2942977
AF18-16LB.fna,Clade4,2942979
AF18-16LB.fna,Clade4,2942992
AF18-16LB.fna,Clade4,2942994
AF18-16LB.fna,Clade4,2943015
AF18-16LB.fna,Clade4,2943018
AF18-16LB.fna,Clade4,2943027
AF18-16LB.fna,Clade4,2943033
AF18-16LB.fna,Clade4,2943040
AF18-16LB.fna,Clade4,2943085
AF18-16LB.fna,Clade4,2943097
AF18-16LB.fna,Clade4,2943100
AF18-16LB.fna,Clade4,2943106
AF18-16LB.fna,Clade4,2943116
AF18-16LB.fna,Clade4,2943152
AF18-16LB.fna,Clade4,2943153
AF18-16LB.fna,Clade4,2943175
AF18-16LB.fna,Clade4,2943205
AF18-16LB.fna,Clade4,2943270
AF18-16LB.fna,Clade4,2943415
AF18-16LB.fna,Clade4,2943506
AF18-18LB.fna,Clade4,2936436
AF18-18LB.fna,Clade4,2936499
AF18-18LB.fna,Clade4,2936541
AF18-18LB.fna,Clade4,2936964
AF18-18LB.fna,Clade4,2936970
AF18-18LB.fna,Clade4,2937024
AF18-18LB.fna,Clade4,2937054
AF18-18LB.fna,Clade4,2938712
AF18-18LB.fna,Clade4,2938768
AF18-18LB.fna,Clade4,2938814
AF18-18LB.fna,Clade4,2938876
AF18-18LB.fna,Clade4,2939038
AF18-18LB.fna,Clade4,2939044
AF18-18LB.fna,Clade4,2939155
AF18-18LB.fna,Clade4,2939491
AF18-18LB.fna,Clade4,2939509
AF18-18LB.fna,Clade4,2939560
AF18-18LB.fna,Clade4,2939566
AF18-18LB.fna,Clade4,2939581
AF18-18LB.fna,Clade4,2939749
AF18-18LB.fna,Clade4,2939797
AF18-18LB.fna,Clade4,2939812
AF18-18LB.fna,Clade4,2939815
AF18-18LB.fna,Clade4,2939833
AF18-18LB.fna,Clade4,2939836
AF18-18LB.fna,Clade4,2941381
AF18-18LB.fna,Clade4,2941389
AF18-18LB.fna,Clade4,2941413
AF18-18LB.fna,Clade4,2941478
AF18-18LB.fna,Clade4,2941498
AF18-18LB.fna,Clade4,2941499
AF18-18LB.fna,Clade4,2941503
AF18-18LB.fna,Clade4,2941510
AF18-18LB.fna,Clade4,2941511
AF18-18LB.fna,Clade4,2941535
AF18-18LB.fna,Clade4,2941542
AF18-18LB.fna,Clade4,2941552
AF18-18LB.fna,Clade4,2941568
AF18-18LB.fna,Clade4,2941576
AF18-18LB.fna,Clade4,2941582
AF18-18LB.fna,Clade4,2941614
AF18-18LB.fna,Clade4,2941621
AF18-18LB.fna,Clade4,2941645
AF18-18LB.fna,Clade4,2941654
AF18-18LB.fna,Clade4,2941750
AF18-18LB.fna,Clade4,2941815
AF18-18LB.fna,Clade4,2941816
AF18-18LB.fna,Clade4,2941948
AF18-18LB.fna,Clade4,2942650
AF18-18LB.fna,Clade4,2942659
AF18-18LB.fna,Clade4,2942719
AF18-18LB.fna,Clade4,2942767
AF18-18LB.fna,Clade4,2942800
AF18-18LB.fna,Clade4,2942807
AF18-18LB.fna,Clade4,2942862
AF18-18LB.fna,Clade4,2942884
AF18-18LB.fna,Clade4,2942908
AF18-18LB.fna,Clade4,2942932
AF18-18LB.fna,Clade4,2942968
AF18-18LB.fna,Clade4,2942977
AF18-18LB.fna,Clade4,2942979
AF18-18LB.fna,Clade4,2942992
AF18-18LB.fna,Clade4,2942994
AF18-18LB.fna,Clade4,2943015
AF18-18LB.fna,Clade4,2943018
AF18-18LB.fna,Clade4,2943027
AF18-18LB.fna,Clade4,2943033
AF18-18LB.fna,Clade4,2943040
AF18-18LB.fna,Clade4,2943085
AF18-18LB.fna,Clade4,2943097
AF18-18LB.fna,Clade4,2943100
AF18-18LB.fna,Clade4,2943106
AF18-18LB.fna,Clade4,2943116
AF18-18LB.fna,Clade4,2943152
AF18-18LB.fna,Clade4,2943153
AF18-18LB.fna,Clade4,2943175
AF18-18LB.fna,Clade4,2943205
AF18-18LB.fna,Clade4,2943270
AF18-18LB.fna,Clade4,2943415
AF18-18LB.fna,Clade4,2943506
AF19-3AC.fna,Clade4,2936436
AF19-3AC.fna,Clade4,2936475
AF19-3AC.fna,Clade4,2936622
AF19-3AC.fna,Clade4,2936964
AF19-3AC.fna,Clade4,2937024
AF19-3AC.fna,Clade4,2937045
AF19-3AC.fna,Clade4,2937054
AF19-3AC.fna,Clade4,2938723
AF19-3AC.fna,Clade4,2938765
AF19-3AC.fna,Clade4,2938814
AF19-3AC.fna,Clade4,2938873
AF19-3AC.fna,Clade4,2938876
AF19-3AC.fna,Clade4,2938897
AF19-3AC.fna,Clade4,2939155
AF19-3AC.fna,Clade4,2939380
AF19-3AC.fna,Clade4,2939437
AF19-3AC.fna,Clade4,2939539
AF19-3AC.fna,Clade4,2939560
AF19-3AC.fna,Clade4,2939566
AF19-3AC.fna,Clade4,2939749
AF19-3AC.fna,Clade4,2939833
AF19-3AC.fna,Clade4,2941413
AF19-3AC.fna,Clade4,2941421
AF19-3AC.fna,Clade4,2941478
AF19-3AC.fna,Clade4,2941498
AF19-3AC.fna,Clade4,2941499
AF19-3AC.fna,Clade4,2941503
AF19-3AC.fna,Clade4,2941510
AF19-3AC.fna,Clade4,2941535
AF19-3AC.fna,Clade4,2941542
AF19-3AC.fna,Clade4,2941552
AF19-3AC.fna,Clade4,2941568
AF19-3AC.fna,Clade4,2941576
AF19-3AC.fna,Clade4,2941582
AF19-3AC.fna,Clade4,2941614
AF19-3AC.fna,Clade4,2941621
AF19-3AC.fna,Clade4,2941632
AF19-3AC.fna,Clade4,2941645
AF19-3AC.fna,Clade4,2941654
AF19-3AC.fna,Clade4,2941663
AF19-3AC.fna,Clade4,2941750
AF19-3AC.fna,Clade4,2941816
AF19-3AC.fna,Clade4,2941869
AF19-3AC.fna,Clade4,2941948
AF19-3AC.fna,Clade4,2942650
AF19-3AC.fna,Clade4,2942659
AF19-3AC.fna,Clade4,2942719
AF19-3AC.fna,Clade4,2942767
AF19-3AC.fna,Clade4,2942800
AF19-3AC.fna,Clade4,2942807
AF19-3AC.fna,Clade4,2942862
AF19-3AC.fna,Clade4,2942863
AF19-3AC.fna,Clade4,2942884
AF19-3AC.fna,Clade4,2942908
AF19-3AC.fna,Clade4,2942932
AF19-3AC.fna,Clade4,2942968
AF19-3AC.fna,Clade4,2942977
AF19-3AC.fna,Clade4,2942979
AF19-3AC.fna,Clade4,2942992
AF19-3AC.fna,Clade4,2942994
AF19-3AC.fna,Clade4,2943015
AF19-3AC.fna,Clade4,2943018
AF19-3AC.fna,Clade4,2943027
AF19-3AC.fna,Clade4,2943033
AF19-3AC.fna,Clade4,2943040
AF19-3AC.fna,Clade4,2943085
AF19-3AC.fna,Clade4,2943097
AF19-3AC.fna,Clade4,2943100
AF19-3AC.fna,Clade4,2943106
AF19-3AC.fna,Clade4,2943116
AF19-3AC.fna,Clade4,2943152
AF19-3AC.fna,Clade4,2943153
AF19-3AC.fna,Clade4,2943175
AF19-3AC.fna,Clade4,2943205
AF19-3AC.fna,Clade4,2943270
AF19-3AC.fna,Clade4,2943415
AF19-3AC.fna,Clade4,2943506
AF19-4.fna,Clade4,2936436
AF19-4.fna,Clade4,2936475
AF19-4.fna,Clade4,2936622
AF19-4.fna,Clade4,2936964
AF19-4.fna,Clade4,2937024
AF19-4.fna,Clade4,2937045
AF19-4.fna,Clade4,2937054
AF19-4.fna,Clade4,2938723
AF19-4.fna,Clade4,2938765
AF19-4.fna,Clade4,2938814
AF19-4.fna,Clade4,2938873
AF19-4.fna,Clade4,2938876
AF19-4.fna,Clade4,2938897
AF19-4.fna,Clade4,2939155
AF19-4.fna,Clade4,2939380
AF19-4.fna,Clade4,2939437
AF19-4.fna,Clade4,2939539
AF19-4.fna,Clade4,2939560
