genome,group,pos,type
GCA_013300575.fna,Clade1,2943319,synonymous_variant
GCA_013300575.fna,Clade1,2943415,synonymous_variant
GCA_013300575.fna,Clade1,2943418,synonymous_variant
GCA_013300575.fna,Clade1,2943506,upstream_gene_variant
GCA_013300625.fna,Clade1,2936505,downstream_gene_variant
GCA_013300625.fna,Clade1,2936622,downstream_gene_variant
GCA_013300625.fna,Clade1,2936964,downstream_gene_variant
GCA_013300625.fna,Clade1,2937024,downstream_gene_variant
GCA_013300625.fna,Clade1,2937045,downstream_gene_variant
GCA_013300625.fna,Clade1,2937054,downstream_gene_variant
GCA_013300625.fna,Clade1,2937066,downstream_gene_variant
GCA_013300625.fna,Clade1,2938831,downstream_gene_variant
GCA_013300625.fna,Clade1,2938897,downstream_gene_variant
GCA_013300625.fna,Clade1,2939155,downstream_gene_variant
GCA_013300625.fna,Clade1,2939233,downstream_gene_variant
GCA_013300625.fna,Clade1,2939539,downstream_gene_variant
GCA_013300625.fna,Clade1,2939566,downstream_gene_variant
GCA_013300625.fna,Clade1,2939625,downstream_gene_variant
GCA_013300625.fna,Clade1,2939646,downstream_gene_variant
GCA_013300625.fna,Clade1,2939668,downstream_gene_variant
GCA_013300625.fna,Clade1,2939749,downstream_gene_variant
GCA_013300625.fna,Clade1,2939767,downstream_gene_variant
GCA_013300625.fna,Clade1,2939833,downstream_gene_variant
GCA_013300625.fna,Clade1,2941381,downstream_gene_variant
GCA_013300625.fna,Clade1,2941386,downstream_gene_variant
GCA_013300625.fna,Clade1,2941389,downstream_gene_variant
GCA_013300625.fna,Clade1,2941398,downstream_gene_variant
GCA_013300625.fna,Clade1,2941465,synonymous_variant
GCA_013300625.fna,Clade1,2941498,synonymous_variant
GCA_013300625.fna,Clade1,2941499,missense_variant
GCA_013300625.fna,Clade1,2941503,missense_variant
GCA_013300625.fna,Clade1,2941510,missense_variant
GCA_013300625.fna,Clade1,2941531,synonymous_variant
GCA_013300625.fna,Clade1,2941536,missense_variant
GCA_013300625.fna,Clade1,2941553,missense_variant
GCA_013300625.fna,Clade1,2941554,missense_variant
GCA_013300625.fna,Clade1,2941568,missense_variant
GCA_013300625.fna,Clade1,2941576,synonymous_variant
GCA_013300625.fna,Clade1,2941582,synonymous_variant
GCA_013300625.fna,Clade1,2941598,missense_variant
GCA_013300625.fna,Clade1,2941600,synonymous_variant
GCA_013300625.fna,Clade1,2941606,synonymous_variant
GCA_013300625.fna,Clade1,2941612,synonymous_variant
GCA_013300625.fna,Clade1,2941621,missense_variant
GCA_013300625.fna,Clade1,2941654,synonymous_variant
GCA_013300625.fna,Clade1,2941693,synonymous_variant
GCA_013300625.fna,Clade1,2941816,synonymous_variant
GCA_013300625.fna,Clade1,2941825,synonymous_variant
GCA_013300625.fna,Clade1,2941948,missense_variant
GCA_013300625.fna,Clade1,2942757,missense_variant
GCA_013300625.fna,Clade1,2942767,synonymous_variant
GCA_013300625.fna,Clade1,2942862,missense_variant
GCA_013300625.fna,Clade1,2943112,synonymous_variant
GCA_013300625.fna,Clade1,2943229,synonymous_variant
GCA_013300625.fna,Clade1,2943270,missense_variant
GCA_013300625.fna,Clade1,2943278,missense_variant
GCA_013300625.fna,Clade1,2943301,synonymous_variant
GCA_013300625.fna,Clade1,2943302,stop_gained
GCA_013300625.fna,Clade1,2943303,missense_variant
GCA_013300625.fna,Clade1,2943305,missense_variant
GCA_013300625.fna,Clade1,2943309,synonymous_variant
GCA_013300625.fna,Clade1,2943311,missense_variant
GCA_013300625.fna,Clade1,2943312,missense_variant
GCA_013300625.fna,Clade1,2943313,missense_variant
GCA_013300625.fna,Clade1,2943319,synonymous_variant
GCA_013300625.fna,Clade1,2943415,synonymous_variant
GCA_013300625.fna,Clade1,2943418,synonymous_variant
GCA_013300625.fna,Clade1,2943506,upstream_gene_variant
GCA_013300655.fna,Clade1,2936505,downstream_gene_variant
GCA_013300655.fna,Clade1,2936622,downstream_gene_variant
GCA_013300655.fna,Clade1,2936964,downstream_gene_variant
GCA_013300655.fna,Clade1,2937024,downstream_gene_variant
GCA_013300655.fna,Clade1,2937045,downstream_gene_variant
GCA_013300655.fna,Clade1,2937054,downstream_gene_variant
GCA_013300655.fna,Clade1,2937066,downstream_gene_variant
GCA_013300655.fna,Clade1,2938831,downstream_gene_variant
GCA_013300655.fna,Clade1,2938897,downstream_gene_variant
GCA_013300655.fna,Clade1,2939155,downstream_gene_variant
GCA_013300655.fna,Clade1,2939233,downstream_gene_variant
GCA_013300655.fna,Clade1,2939539,downstream_gene_variant
GCA_013300655.fna,Clade1,2939566,downstream_gene_variant
GCA_013300655.fna,Clade1,2939625,downstream_gene_variant
GCA_013300655.fna,Clade1,2939646,downstream_gene_variant
GCA_013300655.fna,Clade1,2939668,downstream_gene_variant
GCA_013300655.fna,Clade1,2939749,downstream_gene_variant
GCA_013300655.fna,Clade1,2939767,downstream_gene_variant
GCA_013300655.fna,Clade1,2939833,downstream_gene_variant
GCA_013300655.fna,Clade1,2941381,downstream_gene_variant
GCA_013300655.fna,Clade1,2941386,downstream_gene_variant
GCA_013300655.fna,Clade1,2941389,downstream_gene_variant
GCA_013300655.fna,Clade1,2941398,downstream_gene_variant
GCA_013300655.fna,Clade1,2941465,synonymous_variant
GCA_013300655.fna,Clade1,2941498,synonymous_variant
GCA_013300655.fna,Clade1,2941499,missense_variant
GCA_013300655.fna,Clade1,2941503,missense_variant
GCA_013300655.fna,Clade1,2941510,missense_variant
GCA_013300655.fna,Clade1,2941531,synonymous_variant
GCA_013300655.fna,Clade1,2941536,missense_variant
GCA_013300655.fna,Clade1,2941553,missense_variant
GCA_013300655.fna,Clade1,2941554,missense_variant
GCA_013300655.fna,Clade1,2941568,missense_variant
GCA_013300655.fna,Clade1,2941576,synonymous_variant
GCA_013300655.fna,Clade1,2941582,synonymous_variant
GCA_013300655.fna,Clade1,2941598,missense_variant
GCA_013300655.fna,Clade1,2941600,synonymous_variant
GCA_013300655.fna,Clade1,2941606,synonymous_variant
GCA_013300655.fna,Clade1,2941612,synonymous_variant
GCA_013300655.fna,Clade1,2941621,missense_variant
GCA_013300655.fna,Clade1,2941654,synonymous_variant
GCA_013300655.fna,Clade1,2941693,synonymous_variant
GCA_013300655.fna,Clade1,2941816,synonymous_variant
GCA_013300655.fna,Clade1,2941825,synonymous_variant
GCA_013300655.fna,Clade1,2941948,missense_variant
GCA_013300655.fna,Clade1,2942757,missense_variant
GCA_013300655.fna,Clade1,2942767,synonymous_variant
GCA_013300655.fna,Clade1,2942862,missense_variant
GCA_013300655.fna,Clade1,2943112,synonymous_variant
GCA_013300655.fna,Clade1,2943229,synonymous_variant
GCA_013300655.fna,Clade1,2943270,missense_variant
GCA_013300655.fna,Clade1,2943278,missense_variant
GCA_013300655.fna,Clade1,2943301,synonymous_variant
GCA_013300655.fna,Clade1,2943302,stop_gained
GCA_013300655.fna,Clade1,2943303,missense_variant
GCA_013300655.fna,Clade1,2943305,missense_variant
GCA_013300655.fna,Clade1,2943309,synonymous_variant
GCA_013300655.fna,Clade1,2943311,missense_variant
GCA_013300655.fna,Clade1,2943312,missense_variant
GCA_013300655.fna,Clade1,2943313,missense_variant
GCA_013300655.fna,Clade1,2943319,synonymous_variant
GCA_013300655.fna,Clade1,2943415,synonymous_variant
GCA_013300655.fna,Clade1,2943418,synonymous_variant
GCA_013300655.fna,Clade1,2943506,upstream_gene_variant
GCA_013300675.fna,Clade1,2936505,downstream_gene_variant
GCA_013300675.fna,Clade1,2936622,downstream_gene_variant
GCA_013300675.fna,Clade1,2936964,downstream_gene_variant
GCA_013300675.fna,Clade1,2937024,downstream_gene_variant
GCA_013300675.fna,Clade1,2937045,downstream_gene_variant
GCA_013300675.fna,Clade1,2937054,downstream_gene_variant
GCA_013300675.fna,Clade1,2937066,downstream_gene_variant
GCA_013300675.fna,Clade1,2938831,downstream_gene_variant
GCA_013300675.fna,Clade1,2938897,downstream_gene_variant
GCA_013300675.fna,Clade1,2939155,downstream_gene_variant
GCA_013300675.fna,Clade1,2939233,downstream_gene_variant
GCA_013300675.fna,Clade1,2939539,downstream_gene_variant
GCA_013300675.fna,Clade1,2939566,downstream_gene_variant
GCA_013300675.fna,Clade1,2939625,downstream_gene_variant
GCA_013300675.fna,Clade1,2939646,downstream_gene_variant
GCA_013300675.fna,Clade1,2939668,downstream_gene_variant
GCA_013300675.fna,Clade1,2939749,downstream_gene_variant
GCA_013300675.fna,Clade1,2939767,downstream_gene_variant
GCA_013300675.fna,Clade1,2939833,downstream_gene_variant
GCA_013300675.fna,Clade1,2941381,downstream_gene_variant
GCA_013300675.fna,Clade1,2941386,downstream_gene_variant
GCA_013300675.fna,Clade1,2941389,downstream_gene_variant
GCA_013300675.fna,Clade1,2941398,downstream_gene_variant
GCA_013300675.fna,Clade1,2941465,synonymous_variant
GCA_013300675.fna,Clade1,2941498,synonymous_variant
GCA_013300675.fna,Clade1,2941499,missense_variant
GCA_013300675.fna,Clade1,2941503,missense_variant
GCA_013300675.fna,Clade1,2941510,missense_variant
GCA_013300675.fna,Clade1,2941531,synonymous_variant
GCA_013300675.fna,Clade1,2941536,missense_variant
GCA_013300675.fna,Clade1,2941553,missense_variant
GCA_013300675.fna,Clade1,2941554,missense_variant
GCA_013300675.fna,Clade1,2941568,missense_variant
GCA_013300675.fna,Clade1,2941576,synonymous_variant
GCA_013300675.fna,Clade1,2941582,synonymous_variant
GCA_013300675.fna,Clade1,2941598,missense_variant
GCA_013300675.fna,Clade1,2941600,synonymous_variant
GCA_013300675.fna,Clade1,2941606,synonymous_variant
GCA_013300675.fna,Clade1,2941612,synonymous_variant
GCA_013300675.fna,Clade1,2941621,missense_variant
GCA_013300675.fna,Clade1,2941654,synonymous_variant
GCA_013300675.fna,Clade1,2941693,synonymous_variant
GCA_013300675.fna,Clade1,2941816,synonymous_variant
GCA_013300675.fna,Clade1,2941825,synonymous_variant
GCA_013300675.fna,Clade1,2941948,missense_variant
GCA_013300675.fna,Clade1,2942757,missense_variant
GCA_013300675.fna,Clade1,2942767,synonymous_variant
GCA_013300675.fna,Clade1,2942862,missense_variant
GCA_013300675.fna,Clade1,2943112,synonymous_variant
GCA_013300675.fna,Clade1,2943229,synonymous_variant
GCA_013300675.fna,Clade1,2943270,missense_variant
GCA_013300675.fna,Clade1,2943278,missense_variant
GCA_013300675.fna,Clade1,2943301,synonymous_variant
GCA_013300675.fna,Clade1,2943302,stop_gained
GCA_013300675.fna,Clade1,2943303,missense_variant
GCA_013300675.fna,Clade1,2943305,missense_variant
GCA_013300675.fna,Clade1,2943309,synonymous_variant
GCA_013300675.fna,Clade1,2943311,missense_variant
GCA_013300675.fna,Clade1,2943312,missense_variant
GCA_013300675.fna,Clade1,2943313,missense_variant
GCA_013300675.fna,Clade1,2943319,synonymous_variant
GCA_013300675.fna,Clade1,2943415,synonymous_variant
GCA_013300675.fna,Clade1,2943418,synonymous_variant
GCA_013300675.fna,Clade1,2943506,upstream_gene_variant
GCA_013303785.fna,Clade1,2936622,downstream_gene_variant
GCA_013303785.fna,Clade1,2936964,downstream_gene_variant
GCA_013303785.fna,Clade1,2937045,downstream_gene_variant
GCA_013303785.fna,Clade1,2937054,downstream_gene_variant
GCA_013303785.fna,Clade1,2937066,downstream_gene_variant
GCA_013303785.fna,Clade1,2937075,downstream_gene_variant
GCA_013303785.fna,Clade1,2937084,downstream_gene_variant
GCA_013303785.fna,Clade1,2938792,downstream_gene_variant
GCA_013303785.fna,Clade1,2938876,downstream_gene_variant
GCA_013303785.fna,Clade1,2939044,downstream_gene_variant
GCA_013303785.fna,Clade1,2939155,downstream_gene_variant
GCA_013303785.fna,Clade1,2939377,downstream_gene_variant
GCA_013303785.fna,Clade1,2939566,downstream_gene_variant
GCA_013303785.fna,Clade1,2939625,downstream_gene_variant
GCA_013303785.fna,Clade1,2939646,downstream_gene_variant
GCA_013303785.fna,Clade1,2939668,downstream_gene_variant
GCA_013303785.fna,Clade1,2939833,downstream_gene_variant
GCA_013303785.fna,Clade1,2939845,downstream_gene_variant
GCA_013303785.fna,Clade1,2941358,downstream_gene_variant
GCA_013303785.fna,Clade1,2941381,downstream_gene_variant
GCA_013303785.fna,Clade1,2941447,synonymous_variant
GCA_013303785.fna,Clade1,2941498,synonymous_variant
GCA_013303785.fna,Clade1,2941499,missense_variant
GCA_013303785.fna,Clade1,2941503,missense_variant
GCA_013303785.fna,Clade1,2941515,missense_variant
GCA_013303785.fna,Clade1,2941523,missense_variant
GCA_013303785.fna,Clade1,2941524,missense_variant
GCA_013303785.fna,Clade1,2941528,synonymous_variant
GCA_013303785.fna,Clade1,2941534,synonymous_variant
GCA_013303785.fna,Clade1,2941540,synonymous_variant
GCA_013303785.fna,Clade1,2941542,missense_variant
GCA_013303785.fna,Clade1,2941548,missense_variant
GCA_013303785.fna,Clade1,2941555,synonymous_variant
GCA_013303785.fna,Clade1,2941561,synonymous_variant
GCA_013303785.fna,Clade1,2941816,synonymous_variant
GCA_013303785.fna,Clade1,2941948,missense_variant
GCA_013303785.fna,Clade1,2941957,synonymous_variant
GCA_013303785.fna,Clade1,2942757,missense_variant
GCA_013303785.fna,Clade1,2942767,synonymous_variant
GCA_013303785.fna,Clade1,2942862,missense_variant
GCA_013303785.fna,Clade1,2942899,synonymous_variant
GCA_013303785.fna,Clade1,2943506,upstream_gene_variant
GCA_013303865.fna,Clade1,2936622,downstream_gene_variant
GCA_013303865.fna,Clade1,2936964,downstream_gene_variant
GCA_013303865.fna,Clade1,2937045,downstream_gene_variant
GCA_013303865.fna,Clade1,2937054,downstream_gene_variant
GCA_013303865.fna,Clade1,2937066,downstream_gene_variant
GCA_013303865.fna,Clade1,2937075,downstream_gene_variant
GCA_013303865.fna,Clade1,2937084,downstream_gene_variant
GCA_013303865.fna,Clade1,2938792,downstream_gene_variant
GCA_013303865.fna,Clade1,2938876,downstream_gene_variant
GCA_013303865.fna,Clade1,2939044,downstream_gene_variant
GCA_013303865.fna,Clade1,2939155,downstream_gene_variant
GCA_013303865.fna,Clade1,2939377,downstream_gene_variant
GCA_013303865.fna,Clade1,2939566,downstream_gene_variant
GCA_013303865.fna,Clade1,2939625,downstream_gene_variant
GCA_013303865.fna,Clade1,2939646,downstream_gene_variant
GCA_013303865.fna,Clade1,2939668,downstream_gene_variant
GCA_013303865.fna,Clade1,2939833,downstream_gene_variant
GCA_013303865.fna,Clade1,2939845,downstream_gene_variant
GCA_013303865.fna,Clade1,2941358,downstream_gene_variant
GCA_013303865.fna,Clade1,2941381,downstream_gene_variant
GCA_013303865.fna,Clade1,2941447,synonymous_variant
GCA_013303865.fna,Clade1,2941498,synonymous_variant
GCA_013303865.fna,Clade1,2941499,missense_variant
GCA_013303865.fna,Clade1,2941503,missense_variant
GCA_013303865.fna,Clade1,2941515,missense_variant
GCA_013303865.fna,Clade1,2941523,missense_variant
GCA_013303865.fna,Clade1,2941524,missense_variant
GCA_013303865.fna,Clade1,2941528,synonymous_variant
GCA_013303865.fna,Clade1,2941534,synonymous_variant
GCA_013303865.fna,Clade1,2941540,synonymous_variant
GCA_013303865.fna,Clade1,2941542,missense_variant
GCA_013303865.fna,Clade1,2941548,missense_variant
GCA_013303865.fna,Clade1,2941555,synonymous_variant
GCA_013303865.fna,Clade1,2941561,synonymous_variant
GCA_013303865.fna,Clade1,2941816,synonymous_variant
GCA_013303865.fna,Clade1,2941948,missense_variant
GCA_013303865.fna,Clade1,2941957,synonymous_variant
GCA_013303865.fna,Clade1,2942757,missense_variant
GCA_013303865.fna,Clade1,2942767,synonymous_variant
GCA_013303865.fna,Clade1,2942862,missense_variant
GCA_013303865.fna,Clade1,2942899,synonymous_variant
GCA_013303865.fna,Clade1,2943506,upstream_gene_variant
GCA_013303875.fna,Clade1,2936622,downstream_gene_variant
GCA_013303875.fna,Clade1,2936964,downstream_gene_variant
GCA_013303875.fna,Clade1,2937045,downstream_gene_variant
GCA_013303875.fna,Clade1,2937054,downstream_gene_variant
GCA_013303875.fna,Clade1,2937066,downstream_gene_variant
GCA_013303875.fna,Clade1,2937075,downstream_gene_variant
GCA_013303875.fna,Clade1,2937084,downstream_gene_variant
GCA_013303875.fna,Clade1,2938792,downstream_gene_variant
GCA_013303875.fna,Clade1,2938876,downstream_gene_variant
GCA_013303875.fna,Clade1,2939044,downstream_gene_variant
GCA_013303875.fna,Clade1,2939155,downstream_gene_variant
GCA_013303875.fna,Clade1,2939377,downstream_gene_variant
GCA_013303875.fna,Clade1,2939566,downstream_gene_variant
GCA_013303875.fna,Clade1,2939625,downstream_gene_variant
GCA_013303875.fna,Clade1,2939646,downstream_gene_variant
GCA_013303875.fna,Clade1,2939668,downstream_gene_variant
GCA_013303875.fna,Clade1,2939833,downstream_gene_variant
GCA_013303875.fna,Clade1,2939845,downstream_gene_variant
GCA_013303875.fna,Clade1,2941358,downstream_gene_variant
GCA_013303875.fna,Clade1,2941381,downstream_gene_variant
GCA_013303875.fna,Clade1,2941447,synonymous_variant
GCA_013303875.fna,Clade1,2941498,synonymous_variant
GCA_013303875.fna,Clade1,2941499,missense_variant
GCA_013303875.fna,Clade1,2941503,missense_variant
GCA_013303875.fna,Clade1,2941515,missense_variant
GCA_013303875.fna,Clade1,2941523,missense_variant
GCA_013303875.fna,Clade1,2941524,missense_variant
GCA_013303875.fna,Clade1,2941528,synonymous_variant
GCA_013303875.fna,Clade1,2941534,synonymous_variant
GCA_013303875.fna,Clade1,2941540,synonymous_variant
GCA_013303875.fna,Clade1,2941542,missense_variant
GCA_013303875.fna,Clade1,2941548,missense_variant
GCA_013303875.fna,Clade1,2941555,synonymous_variant
GCA_013303875.fna,Clade1,2941561,synonymous_variant
GCA_013303875.fna,Clade1,2941816,synonymous_variant
GCA_013303875.fna,Clade1,2941948,missense_variant
GCA_013303875.fna,Clade1,2941957,synonymous_variant
GCA_013303875.fna,Clade1,2942757,missense_variant
GCA_013303875.fna,Clade1,2942767,synonymous_variant
GCA_013303875.fna,Clade1,2942862,missense_variant
GCA_013303875.fna,Clade1,2942899,synonymous_variant
GCA_013303875.fna,Clade1,2943506,upstream_gene_variant
GCA_013303885.fna,Clade1,2936622,downstream_gene_variant
GCA_013303885.fna,Clade1,2936964,downstream_gene_variant
GCA_013303885.fna,Clade1,2937045,downstream_gene_variant
GCA_013303885.fna,Clade1,2937054,downstream_gene_variant
GCA_013303885.fna,Clade1,2937066,downstream_gene_variant
GCA_013303885.fna,Clade1,2937075,downstream_gene_variant
GCA_013303885.fna,Clade1,2937084,downstream_gene_variant
GCA_013303885.fna,Clade1,2938792,downstream_gene_variant
GCA_013303885.fna,Clade1,2938876,downstream_gene_variant
GCA_013303885.fna,Clade1,2939044,downstream_gene_variant
GCA_013303885.fna,Clade1,2939155,downstream_gene_variant
GCA_013303885.fna,Clade1,2939377,downstream_gene_variant
GCA_013303885.fna,Clade1,2939566,downstream_gene_variant
GCA_013303885.fna,Clade1,2939625,downstream_gene_variant
GCA_013303885.fna,Clade1,2939646,downstream_gene_variant
GCA_013303885.fna,Clade1,2939668,downstream_gene_variant
GCA_013303885.fna,Clade1,2939833,downstream_gene_variant
GCA_013303885.fna,Clade1,2939845,downstream_gene_variant
GCA_013303885.fna,Clade1,2941358,downstream_gene_variant
GCA_013303885.fna,Clade1,2941381,downstream_gene_variant
GCA_013303885.fna,Clade1,2941447,synonymous_variant
GCA_013303885.fna,Clade1,2941498,synonymous_variant
GCA_013303885.fna,Clade1,2941499,missense_variant
GCA_013303885.fna,Clade1,2941503,missense_variant
GCA_013303885.fna,Clade1,2941515,missense_variant
